lon,lat,hist_temp,future_temp,temp_diff,hist_suit,future_suit
101.08,75.92,-15.1,-11.4,3.7,0,0
102.08,75.92,-15.5,-11.8,3.7,0,0
103.08,75.92,-15.2,-11.5,3.7,0,0
104.08,75.92,-15.8,-12.1,3.7,0,0
105.08,75.92,-16.2,-12.5,3.7,0,0
106.08,75.92,-16.0,-12.3,3.7,0,0
107.08,75.92,-16.7,-12.9,3.8,0,0
108.08,75.92,-17.4,-13.6,3.8,0,0
109.08,75.92,-17.3,-13.5,3.8,0,0
110.08,75.92,-17.6,-13.8,3.8,0,0
111.08,75.92,-16.9,-13.1,3.8,0,0
112.08,75.92,-16.3,-12.5,3.8,0,0
113.08,75.92,-15.7,-11.8,3.9,0,0
138.08,75.92,-15.3,-11.0,4.3,0,0
139.08,75.92,-15.9,-11.6,4.3,0,0
141.08,75.92,-16.0,-11.8,4.2,0,0
142.08,75.92,-16.0,-11.8,4.2,0,0
-112.92,74.92,-17.0,-13.1,4.0,0,0
-111.92,74.92,-17.3,-13.4,3.9,0,0
-110.92,74.92,-17.4,-13.6,3.8,0,0
-95.92,74.92,-16.9,-12.9,4.0,0,0
-94.92,74.92,-17.2,-13.3,3.9,0,0
-93.92,74.92,-17.9,-14.0,3.9,0,0
-91.92,74.92,-16.6,-12.7,3.9,0,0
-90.92,74.92,-17.1,-13.1,3.9,0,0
-89.92,74.92,-17.5,-13.7,3.9,0,0
-88.92,74.92,-17.2,-13.4,3.8,0,0
-87.92,74.92,-17.2,-13.5,3.7,0,0
-86.92,74.92,-18.1,-14.5,3.6,0,0
-85.92,74.92,-18.0,-14.5,3.5,0,0
-84.92,74.92,-18.0,-14.5,3.5,0,0
-83.92,74.92,-15.1,-11.6,3.6,0,0
-82.92,74.92,-16.6,-13.2,3.4,0,0
-81.92,74.92,-18.8,-15.6,3.2,0,0
-80.92,74.92,-16.0,-12.9,3.1,0,0
-79.92,74.92,-14.2,-11.1,3.1,0,0
-56.92,74.92,-10.6,-8.0,2.6,0,0
-55.92,74.92,-13.4,-11.0,2.4,0,0
-54.92,74.92,-14.3,-12.0,2.3,0,0
-53.92,74.92,-15.5,-13.1,2.4,0,0
-52.92,74.92,-17.5,-15.1,2.4,0,0
-51.92,74.92,-18.7,-16.3,2.3,0,0
-50.92,74.92,-19.4,-17.1,2.3,0,0
-49.92,74.92,-20.0,-17.7,2.3,0,0
-48.92,74.92,-21.4,-19.1,2.3,0,0
-47.92,74.92,-22.3,-19.9,2.3,0,0
-46.92,74.92,-23.1,-20.8,2.4,0,0
-45.92,74.92,-23.9,-21.5,2.4,0,0
-44.92,74.92,-24.9,-22.4,2.4,0,0
-43.92,74.92,-25.5,-23.1,2.4,0,0
-42.92,74.92,-26.0,-23.5,2.5,0,0
-41.92,74.92,-26.3,-23.8,2.5,0,0
-40.92,74.92,-26.4,-23.9,2.5,0,0
-39.92,74.92,-26.4,-24.0,2.5,0,0
-38.92,74.92,-26.4,-24.0,2.5,0,0
-37.92,74.92,-26.3,-23.8,2.5,0,0
-36.92,74.92,-26.0,-23.5,2.4,0,0
-35.92,74.92,-25.8,-23.4,2.4,0,0
-34.92,74.92,-25.9,-23.5,2.4,0,0
-33.92,74.92,-25.4,-23.0,2.3,0,0
-32.92,74.92,-25.0,-22.7,2.3,0,0
-31.92,74.92,-24.5,-22.3,2.3,0,0
-30.92,74.92,-23.8,-21.5,2.2,0,0
-29.92,74.92,-23.0,-20.8,2.2,0,0
-28.92,74.92,-22.0,-19.8,2.2,0,0
-27.92,74.92,-20.9,-18.7,2.2,0,0
-26.92,74.92,-20.1,-17.9,2.2,0,0
-25.92,74.92,-19.7,-17.4,2.3,0,0
-24.92,74.92,-19.5,-17.2,2.3,0,0
-23.92,74.92,-19.1,-16.7,2.4,0,0
-22.92,74.92,-16.4,-13.9,2.5,0,0
-21.92,74.92,-13.6,-11.1,2.6,0,0
-20.92,74.92,-12.2,-9.5,2.7,0,0
57.08,74.92,-11.8,-8.4,3.5,0,0
58.08,74.92,-13.8,-10.3,3.4,0,0
59.08,74.92,-12.0,-8.5,3.5,0,0
60.08,74.92,-10.8,-7.3,3.6,0,0
88.08,74.92,-13.9,-10.2,3.7,0,0
89.08,74.92,-14.2,-10.5,3.7,0,0
90.08,74.92,-14.4,-10.7,3.7,0,0
91.08,74.92,-14.9,-11.2,3.7,0,0
92.08,74.92,-15.1,-11.5,3.7,0,0
93.08,74.92,-15.2,-11.6,3.6,0,0
94.08,74.92,-15.2,-11.5,3.6,0,0
95.08,74.92,-15.1,-11.5,3.7,0,0
96.08,74.92,-15.1,-11.5,3.7,0,0
97.08,74.92,-15.0,-11.3,3.7,0,0
98.08,74.92,-15.3,-11.7,3.7,0,0
99.08,74.92,-15.1,-11.4,3.6,0,0
100.08,74.92,-14.9,-11.3,3.6,0,0
101.08,74.92,-15.3,-11.7,3.6,0,0
102.08,74.92,-15.7,-12.1,3.6,0,0
103.08,74.92,-15.6,-12.0,3.6,0,0
104.08,74.92,-14.7,-11.1,3.6,0,0
105.08,74.92,-15.2,-11.6,3.6,0,0
106.08,74.92,-15.4,-11.7,3.6,0,0
107.08,74.92,-15.7,-12.0,3.7,0,0
108.08,74.92,-15.6,-11.9,3.7,0,0
109.08,74.92,-16.0,-12.3,3.7,0,0
110.08,74.92,-16.3,-12.6,3.7,0,0
111.08,74.92,-16.3,-12.6,3.7,0,0
112.08,74.92,-16.0,-12.2,3.8,0,0
138.08,74.92,-15.2,-10.8,4.3,0,0
139.08,74.92,-15.4,-11.2,4.3,0,0
140.08,74.92,-15.5,-11.3,4.2,0,0
148.08,74.92,-15.9,-11.8,4.0,0,0
149.08,74.92,-15.9,-11.9,4.0,0,0
150.08,74.92,-15.8,-11.8,4.0,0,0
-123.92,73.92,-15.0,-11.2,3.7,0,0
-122.92,73.92,-15.2,-11.5,3.7,0,0
-121.92,73.92,-15.4,-11.6,3.8,0,0
-120.92,73.92,-15.3,-11.5,3.8,0,0
-119.92,73.92,-15.1,-11.3,3.8,0,0
-118.92,73.92,-15.1,-11.2,3.9,0,0
-117.92,73.92,-16.3,-12.4,3.9,0,0
-116.92,73.92,-15.4,-11.6,3.9,0,0
-98.92,73.92,-16.9,-12.9,4.0,0,0
-94.92,73.92,-17.0,-13.1,3.9,0,0
-93.92,73.92,-17.4,-13.5,3.9,0,0
-92.92,73.92,-16.8,-12.9,4.0,0,0
-91.92,73.92,-16.9,-12.9,4.0,0,0
-90.92,73.92,-16.3,-12.2,4.1,0,0
-54.92,73.92,-13.7,-11.4,2.4,0,0
-53.92,73.92,-15.8,-13.5,2.3,0,0
-52.92,73.92,-17.5,-15.2,2.4,0,0
-51.92,73.92,-18.6,-16.3,2.3,0,0
-50.92,73.92,-19.9,-17.6,2.3,0,0
-49.92,73.92,-20.2,-17.9,2.3,0,0
-48.92,73.92,-20.7,-18.4,2.3,0,0
-47.92,73.92,-21.7,-19.4,2.3,0,0
-46.92,73.92,-22.7,-20.3,2.4,0,0
-45.92,73.92,-23.8,-21.4,2.4,0,0
-44.92,73.92,-24.4,-22.0,2.4,0,0
-43.92,73.92,-25.0,-22.6,2.4,0,0
-42.92,73.92,-25.4,-22.9,2.5,0,0
-41.92,73.92,-25.9,-23.4,2.5,0,0
-40.92,73.92,-26.3,-23.8,2.5,0,0
-39.92,73.92,-26.6,-24.0,2.5,0,0
-38.92,73.92,-26.7,-24.2,2.5,0,0
-37.92,73.92,-26.6,-24.1,2.5,0,0
-36.92,73.92,-26.3,-23.8,2.4,0,0
-35.92,73.92,-26.0,-23.6,2.4,0,0
-34.92,73.92,-25.8,-23.5,2.4,0,0
-33.92,73.92,-25.2,-22.9,2.3,0,0
-32.92,73.92,-24.6,-22.3,2.3,0,0
-31.92,73.92,-23.7,-21.5,2.3,0,0
-30.92,73.92,-22.7,-20.5,2.2,0,0
-29.92,73.92,-21.2,-19.0,2.2,0,0
-28.92,73.92,-19.9,-17.7,2.2,0,0
-27.92,73.92,-17.8,-15.6,2.2,0,0
-26.92,73.92,-17.5,-15.2,2.2,0,0
-25.92,73.92,-12.8,-10.5,2.3,0,0
-24.92,73.92,-14.9,-12.6,2.4,0,0
-23.92,73.92,-11.1,-8.7,2.4,0,0
-22.92,73.92,-12.9,-10.4,2.5,0,0
-21.92,73.92,-9.7,-6.9,2.8,0,0
55.08,73.92,-8.5,-4.9,3.6,0,0
56.08,73.92,-9.7,-6.2,3.5,0,0
57.08,73.92,-10.2,-6.6,3.6,0,0
88.08,73.92,-13.2,-9.6,3.6,0,0
89.08,73.92,-13.8,-10.3,3.6,0,0
90.08,73.92,-14.1,-10.6,3.6,0,0
91.08,73.92,-14.1,-10.5,3.6,0,0
92.08,73.92,-13.8,-10.3,3.6,0,0
93.08,73.92,-14.3,-10.7,3.6,0,0
94.08,73.92,-14.1,-10.5,3.6,0,0
95.08,73.92,-14.6,-11.1,3.6,0,0
96.08,73.92,-14.6,-11.1,3.5,0,0
97.08,73.92,-14.2,-10.7,3.5,0,0
98.08,73.92,-14.4,-10.9,3.5,0,0
99.08,73.92,-14.6,-11.1,3.5,0,0
100.08,73.92,-14.5,-11.0,3.5,0,0
101.08,73.92,-14.4,-10.9,3.5,0,0
102.08,73.92,-14.8,-11.3,3.5,0,0
103.08,73.92,-14.8,-11.3,3.5,0,0
104.08,73.92,-14.8,-11.2,3.5,0,0
105.08,73.92,-14.9,-11.4,3.5,0,0
106.08,73.92,-14.9,-11.4,3.5,0,0
107.08,73.92,-15.1,-11.5,3.5,0,0
108.08,73.92,-15.2,-11.6,3.6,0,0
110.08,73.92,-15.3,-11.7,3.6,0,0
-123.92,72.92,-14.1,-10.3,3.8,0,0
-122.92,72.92,-14.3,-10.5,3.8,0,0
-121.92,72.92,-14.3,-10.6,3.8,0,0
-120.92,72.92,-14.4,-10.6,3.8,0,0
-119.92,72.92,-14.1,-10.2,3.8,0,0
-118.92,72.92,-14.2,-10.3,3.8,0,0
-116.92,72.92,-14.6,-10.8,3.9,0,0
-115.92,72.92,-15.2,-11.4,3.9,0,0
-114.92,72.92,-15.7,-11.8,3.9,0,0
-112.92,72.92,-15.9,-12.0,3.9,0,0
-109.92,72.92,-16.2,-12.2,3.9,0,0
-107.92,72.92,-16.7,-12.8,3.9,0,0
-106.92,72.92,-16.7,-12.8,3.8,0,0
-105.92,72.92,-16.3,-12.5,3.8,0,0
-101.92,72.92,-16.6,-12.6,4.0,0,0
-99.92,72.92,-16.5,-12.6,3.9,0,0
-98.92,72.92,-16.5,-12.7,3.9,0,0
-97.92,72.92,-16.4,-12.5,3.9,0,0
-94.92,72.92,-15.8,-12.0,3.9,0,0
-93.92,72.92,-16.5,-12.6,3.9,0,0
-92.92,72.92,-15.8,-11.9,4.0,0,0
-91.92,72.92,-16.2,-12.0,4.2,0,0
-88.92,72.92,-15.8,-11.8,4.0,0,0
-87.92,72.92,-15.7,-11.8,3.9,0,0
-86.92,72.92,-15.2,-11.5,3.8,0,0
-83.92,72.92,-14.2,-10.5,3.7,0,0
-82.92,72.92,-15.8,-12.2,3.6,0,0
-81.92,72.92,-14.5,-11.0,3.5,0,0
-80.92,72.92,-14.2,-10.9,3.3,0,0
-79.92,72.92,-13.8,-10.6,3.2,0,0
-78.92,72.92,-15.8,-12.7,3.1,0,0
-76.92,72.92,-16.8,-13.7,3.2,0,0
-53.92,72.92,-11.6,-9.2,2.4,0,0
-52.92,72.92,-13.3,-11.0,2.3,0,0
-51.92,72.92,-15.1,-12.7,2.3,0,0
-50.92,72.92,-17.2,-14.9,2.3,0,0
-49.92,72.92,-18.4,-16.1,2.3,0,0
-48.92,72.92,-19.7,-17.4,2.3,0,0
-47.92,72.92,-20.8,-18.5,2.3,0,0
-46.92,72.92,-21.7,-19.4,2.3,0,0
-45.92,72.92,-22.8,-20.4,2.4,0,0
-44.92,72.92,-23.5,-21.1,2.4,0,0
-43.92,72.92,-24.1,-21.7,2.4,0,0
-42.92,72.92,-24.7,-22.2,2.5,0,0
-41.92,72.92,-25.5,-23.0,2.5,0,0
-40.92,72.92,-26.0,-23.5,2.6,0,0
-39.92,72.92,-26.5,-23.9,2.6,0,0
-38.92,72.92,-27.0,-24.5,2.6,0,0
-37.92,72.92,-27.2,-24.7,2.5,0,0
-36.92,72.92,-26.9,-24.4,2.5,0,0
-35.92,72.92,-26.4,-23.9,2.4,0,0
-34.92,72.92,-26.2,-23.8,2.4,0,0
-33.92,72.92,-25.4,-23.1,2.3,0,0
-32.92,72.92,-24.7,-22.5,2.3,0,0
-31.92,72.92,-23.9,-21.7,2.3,0,0
-30.92,72.92,-22.4,-20.2,2.2,0,0
-29.92,72.92,-20.8,-18.6,2.2,0,0
-28.92,72.92,-17.1,-14.9,2.2,0,0
-27.92,72.92,-16.0,-13.7,2.2,0,0
-26.92,72.92,-14.3,-12.0,2.3,0,0
-25.92,72.92,-12.5,-10.1,2.4,0,0
-23.92,72.92,-10.2,-7.4,2.7,0,0
-22.92,72.92,-9.8,-7.2,2.6,0,0
54.08,72.92,-7.6,-4.0,3.6,0,0
55.08,72.92,-8.8,-5.2,3.5,0,0
56.08,72.92,-8.0,-4.5,3.5,0,0
79.08,72.92,-12.0,-8.6,3.4,0,0
81.08,72.92,-11.8,-8.4,3.5,0,0
82.08,72.92,-12.6,-9.1,3.5,0,0
83.08,72.92,-12.7,-9.1,3.5,0,0
84.08,72.92,-12.3,-8.8,3.5,0,0
85.08,72.92,-12.4,-8.9,3.5,0,0
86.08,72.92,-12.6,-9.1,3.5,0,0
87.08,72.92,-12.7,-9.2,3.5,0,0
88.08,72.92,-12.8,-9.3,3.5,0,0
89.08,72.92,-13.2,-9.7,3.5,0,0
90.08,72.92,-13.3,-9.8,3.5,0,0
91.08,72.92,-13.2,-9.7,3.5,0,0
92.08,72.92,-13.5,-10.1,3.5,0,0
93.08,72.92,-13.5,-10.0,3.5,0,0
94.08,72.92,-13.4,-9.9,3.5,0,0
95.08,72.92,-13.3,-9.9,3.4,0,0
96.08,72.92,-13.6,-10.2,3.4,0,0
97.08,72.92,-13.8,-10.4,3.4,0,0
98.08,72.92,-13.7,-10.3,3.4,0,0
99.08,72.92,-13.9,-10.5,3.4,0,0
100.08,72.92,-14.0,-10.5,3.4,0,0
101.08,72.92,-13.8,-10.4,3.4,0,0
102.08,72.92,-13.9,-10.5,3.4,0,0
103.08,72.92,-14.0,-10.6,3.4,0,0
104.08,72.92,-14.0,-10.6,3.4,0,0
105.08,72.92,-14.1,-10.7,3.4,0,0
107.08,72.92,-14.3,-10.8,3.5,0,0
108.08,72.92,-14.5,-11.0,3.5,0,0
109.08,72.92,-14.5,-11.1,3.5,0,0
110.08,72.92,-14.7,-11.2,3.5,0,0
111.08,72.92,-14.8,-11.3,3.5,0,0
112.08,72.92,-15.0,-11.5,3.6,0,0
113.08,72.92,-15.1,-11.5,3.6,0,0
114.08,72.92,-15.0,-11.4,3.6,0,0
115.08,72.92,-15.1,-11.4,3.7,0,0
116.08,72.92,-15.2,-11.3,3.8,0,0
117.08,72.92,-15.2,-11.4,3.8,0,0
118.08,72.92,-15.3,-11.4,3.8,0,0
119.08,72.92,-14.9,-11.1,3.9,0,0
120.08,72.92,-14.6,-10.6,4.0,0,0
124.08,72.92,-14.6,-10.8,3.9,0,0
125.08,72.92,-14.2,-10.3,3.9,0,0
126.08,72.92,-13.8,-9.8,4.0,0,0
127.08,72.92,-13.8,-9.8,4.0,0,0
128.08,72.92,-14.1,-10.1,4.0,0,0
129.08,72.92,-14.4,-10.3,4.1,0,0
-123.92,71.92,-13.2,-9.5,3.8,0,0
-122.92,71.92,-13.3,-9.5,3.8,0,0
-121.92,71.92,-13.2,-9.4,3.8,0,0
-120.92,71.92,-13.3,-9.5,3.8,0,0
-118.92,71.92,-12.7,-8.8,3.8,0,0
-117.92,71.92,-13.8,-10.0,3.8,0,0
-116.92,71.92,-14.3,-10.5,3.8,0,0
-115.92,71.92,-14.8,-11.1,3.7,0,0
-114.92,71.92,-15.1,-11.3,3.8,0,0
-113.92,71.92,-15.6,-11.9,3.7,0,0
-112.92,71.92,-15.8,-12.0,3.7,0,0
-111.92,71.92,-15.9,-12.1,3.7,0,0
-110.92,71.92,-16.3,-12.5,3.8,0,0
-109.92,71.92,-16.5,-12.8,3.8,0,0
-108.92,71.92,-15.7,-11.9,3.8,0,0
-106.92,71.92,-15.9,-12.1,3.8,0,0
-105.92,71.92,-16.2,-12.4,3.8,0,0
-104.92,71.92,-15.8,-11.9,3.9,0,0
-99.92,71.92,-16.1,-12.2,3.9,0,0
-98.92,71.92,-16.3,-12.4,3.9,0,0
-97.92,71.92,-16.3,-12.4,3.9,0,0
-96.92,71.92,-15.9,-12.0,4.0,0,0
-94.92,71.92,-16.0,-12.0,4.0,0,0
-88.92,71.92,-15.6,-11.7,3.9,0,0
-87.92,71.92,-15.7,-11.8,3.8,0,0
-86.92,71.92,-15.2,-11.4,3.8,0,0
-84.92,71.92,-13.9,-10.1,3.7,0,0
-83.92,71.92,-13.4,-9.7,3.7,0,0
-82.92,71.92,-14.2,-10.6,3.6,0,0
-81.92,71.92,-14.7,-11.2,3.5,0,0
-80.92,71.92,-13.7,-10.2,3.4,0,0
-79.92,71.92,-14.7,-11.4,3.3,0,0
-77.92,71.92,-14.8,-11.4,3.4,0,0
-76.92,71.92,-19.3,-16.1,3.2,0,0
-75.92,71.92,-18.4,-15.2,3.2,0,0
-74.92,71.92,-17.2,-14.0,3.2,0,0
-54.92,71.92,-8.8,-5.7,3.1,0,0
-53.92,71.92,-9.4,-6.8,2.6,0,0
-51.92,71.92,-13.1,-10.7,2.3,0,0
-50.92,71.92,-14.2,-11.9,2.3,0,0
-49.92,71.92,-16.1,-13.8,2.3,0,0
-48.92,71.92,-17.7,-15.4,2.3,0,0
-47.92,71.92,-19.0,-16.8,2.3,0,0
-46.92,71.92,-20.2,-17.9,2.3,0,0
-45.92,71.92,-21.1,-18.8,2.3,0,0
-44.92,71.92,-21.9,-19.5,2.4,0,0
-43.92,71.92,-22.7,-20.3,2.4,0,0
-42.92,71.92,-23.4,-20.9,2.5,0,0
-41.92,71.92,-24.1,-21.6,2.5,0,0
-40.92,71.92,-24.7,-22.1,2.6,0,0
-39.92,71.92,-25.4,-22.8,2.6,0,0
-38.92,71.92,-25.9,-23.3,2.6,0,0
-37.92,71.92,-26.1,-23.5,2.6,0,0
-36.92,71.92,-25.9,-23.4,2.5,0,0
-35.92,71.92,-25.5,-23.0,2.4,0,0
-34.92,71.92,-25.2,-22.8,2.4,0,0
-33.92,71.92,-24.3,-22.0,2.3,0,0
-32.92,71.92,-23.1,-20.9,2.3,0,0
-31.92,71.92,-21.5,-19.3,2.3,0,0
-30.92,71.92,-19.9,-17.7,2.2,0,0
-29.92,71.92,-15.6,-13.4,2.2,0,0
-28.92,71.92,-12.2,-10.0,2.2,0,0
-27.92,71.92,-8.7,-6.4,2.3,0,0
-26.92,71.92,-12.3,-10.0,2.3,0,0
-25.92,71.92,-14.8,-12.4,2.4,0,0
-24.92,71.92,-14.2,-11.7,2.4,0,0
-23.92,71.92,-10.4,-7.9,2.5,0,0
-22.92,71.92,-8.4,-5.9,2.6,0,0
52.08,71.92,-5.5,-1.9,3.6,0,0
53.08,71.92,-6.9,-3.3,3.6,0,0
54.08,71.92,-7.3,-3.8,3.5,0,0
55.08,71.92,-6.9,-3.4,3.5,0,0
69.08,71.92,-10.1,-6.6,3.5,0,0
70.08,71.92,-10.4,-7.0,3.4,0,0
71.08,71.92,-10.8,-7.4,3.4,0,0
72.08,71.92,-11.0,-7.6,3.4,0,0
75.08,71.92,-10.3,-7.0,3.4,0,0
77.08,71.92,-11.2,-7.8,3.4,0,0
79.08,71.92,-11.8,-8.5,3.4,0,0
80.08,71.92,-11.7,-8.4,3.4,0,0
84.08,71.92,-11.7,-8.3,3.4,0,0
85.08,71.92,-11.7,-8.3,3.4,0,0
86.08,71.92,-12.0,-8.6,3.4,0,0
87.08,71.92,-12.2,-8.8,3.4,0,0
88.08,71.92,-12.4,-9.0,3.4,0,0
89.08,71.92,-12.6,-9.2,3.4,0,0
90.08,71.92,-12.7,-9.3,3.4,0,0
91.08,71.92,-12.9,-9.6,3.4,0,0
92.08,71.92,-12.7,-9.4,3.4,0,0
93.08,71.92,-12.6,-9.2,3.3,0,0
94.08,71.92,-12.6,-9.3,3.3,0,0
95.08,71.92,-12.6,-9.3,3.3,0,0
96.08,71.92,-12.7,-9.5,3.3,0,0
97.08,71.92,-13.0,-9.7,3.3,0,0
98.08,71.92,-13.3,-10.0,3.3,0,0
99.08,71.92,-13.4,-10.1,3.3,0,0
100.08,71.92,-13.4,-10.1,3.3,0,0
101.08,71.92,-13.3,-10.0,3.3,0,0
102.08,71.92,-13.2,-9.9,3.3,0,0
103.08,71.92,-13.3,-9.9,3.3,0,0
104.08,71.92,-13.7,-10.3,3.3,0,0
105.08,71.92,-13.6,-10.3,3.4,0,0
106.08,71.92,-14.5,-11.1,3.4,0,0
107.08,71.92,-14.5,-11.2,3.4,0,0
108.08,71.92,-14.7,-11.3,3.4,0,0
109.08,71.92,-14.3,-11.0,3.4,0,0
110.08,71.92,-14.4,-11.0,3.4,0,0
111.08,71.92,-14.5,-11.1,3.4,0,0
112.08,71.92,-14.6,-11.1,3.4,0,0
113.08,71.92,-14.6,-11.1,3.5,0,0
114.08,71.92,-14.7,-11.2,3.5,0,0
115.08,71.92,-15.0,-11.5,3.5,0,0
116.08,71.92,-15.1,-11.5,3.5,0,0
117.08,71.92,-15.0,-11.4,3.6,0,0
118.08,71.92,-14.8,-11.2,3.6,0,0
119.08,71.92,-14.7,-11.1,3.6,0,0
120.08,71.92,-14.6,-10.9,3.6,0,0
121.08,71.92,-14.7,-11.1,3.6,0,0
122.08,71.92,-14.7,-11.1,3.6,0,0
123.08,71.92,-14.9,-11.2,3.7,0,0
124.08,71.92,-14.6,-10.9,3.7,0,0
125.08,71.92,-14.4,-10.7,3.7,0,0
126.08,71.92,-13.8,-10.1,3.7,0,0
127.08,71.92,-13.1,-9.3,3.7,0,0
128.08,71.92,-14.2,-10.5,3.7,0,0
140.08,71.92,-14.3,-10.6,3.8,0,0
141.08,71.92,-14.5,-10.8,3.7,0,0
142.08,71.92,-14.5,-10.9,3.7,0,0
143.08,71.92,-14.5,-10.8,3.6,0,0
144.08,71.92,-14.4,-10.8,3.6,0,0
147.08,71.92,-14.7,-11.0,3.7,0,0
148.08,71.92,-15.1,-11.4,3.7,0,0
149.08,71.92,-15.3,-11.6,3.7,0,0
-156.92,70.92,-11.5,-8.0,3.4,0,0
-154.92,70.92,-11.7,-8.3,3.4,0,0
-117.92,70.92,-12.5,-8.7,3.8,0,0
-116.92,70.92,-13.4,-9.7,3.7,0,0
-115.92,70.92,-14.1,-10.4,3.6,0,0
-114.92,70.92,-14.4,-10.7,3.7,0,0
-113.92,70.92,-14.4,-10.7,3.7,0,0
-112.92,70.92,-14.6,-10.9,3.7,0,0
-111.92,70.92,-15.1,-11.4,3.7,0,0
-110.92,70.92,-15.2,-11.5,3.7,0,0
-109.92,70.92,-15.4,-11.6,3.7,0,0
-108.92,70.92,-15.3,-11.5,3.8,0,0
-107.92,70.92,-15.4,-11.7,3.8,0,0
-106.92,70.92,-15.4,-11.6,3.8,0,0
-105.92,70.92,-15.5,-11.7,3.8,0,0
-104.92,70.92,-15.3,-11.5,3.8,0,0
-95.92,70.92,-16.4,-12.4,4.0,0,0
-94.92,70.92,-16.7,-12.7,4.0,0,0
-93.92,70.92,-16.7,-12.7,4.0,0,0
-88.92,70.92,-14.6,-10.7,3.9,0,0
-86.92,70.92,-14.2,-10.3,3.9,0,0
-85.92,70.92,-13.9,-10.0,3.8,0,0
-83.92,70.92,-13.8,-10.1,3.8,0,0
-82.92,70.92,-13.4,-9.7,3.7,0,0
-81.92,70.92,-13.6,-9.9,3.6,0,0
-80.92,70.92,-13.6,-10.0,3.6,0,0
-79.92,70.92,-13.5,-10.1,3.4,0,0
-78.92,70.92,-13.5,-10.1,3.4,0,0
-77.92,70.92,-14.1,-10.7,3.4,0,0
-76.92,70.92,-15.1,-11.8,3.4,0,0
-75.92,70.92,-15.7,-12.4,3.3,0,0
-74.92,70.92,-16.1,-12.9,3.3,0,0
-73.92,70.92,-15.7,-12.4,3.3,0,0
-72.92,70.92,-17.1,-13.9,3.2,0,0
-71.92,70.92,-16.8,-13.6,3.3,0,0
-70.92,70.92,-14.3,-11.1,3.2,0,0
-50.92,70.92,-6.0,-3.6,2.5,0,0
-49.92,70.92,-12.9,-10.6,2.3,0,0
-48.92,70.92,-13.8,-11.5,2.3,0,0
-47.92,70.92,-16.7,-14.4,2.3,0,0
-46.92,70.92,-18.5,-16.2,2.3,0,0
-45.92,70.92,-19.6,-17.3,2.3,0,0
-44.92,70.92,-20.6,-18.3,2.3,0,0
-43.92,70.92,-21.4,-19.0,2.4,0,0
-42.92,70.92,-22.2,-19.8,2.4,0,0
-41.92,70.92,-23.0,-20.5,2.5,0,0
-40.92,70.92,-23.7,-21.1,2.6,0,0
-39.92,70.92,-24.3,-21.7,2.6,0,0
-38.92,70.92,-24.7,-22.1,2.6,0,0
-37.92,70.92,-24.9,-22.4,2.6,0,0
-36.92,70.92,-25.0,-22.5,2.5,0,0
-35.92,70.92,-24.7,-22.3,2.4,0,0
-34.92,70.92,-24.4,-22.1,2.4,0,0
-33.92,70.92,-23.7,-21.4,2.3,0,0
-32.92,70.92,-22.9,-20.6,2.3,0,0
-31.92,70.92,-21.7,-19.4,2.3,0,0
-30.92,70.92,-19.5,-17.3,2.2,0,0
-29.92,70.92,-15.5,-13.3,2.2,0,0
-28.92,70.92,-13.9,-11.6,2.2,0,0
-25.92,70.92,-11.3,-8.9,2.4,0,0
-23.92,70.92,-7.1,-4.4,2.6,0,0
-22.92,70.92,-7.3,-4.6,2.7,0,0
-21.92,70.92,-7.9,-4.8,3.1,0,0
28.08,70.92,-0.1,4.4,4.5,0,0
54.08,70.92,-5.7,-2.2,3.4,0,0
55.08,70.92,-6.4,-3.0,3.4,0,0
56.08,70.92,-7.0,-3.7,3.3,0,0
67.08,70.92,-9.1,-5.6,3.5,0,0
68.08,70.92,-9.3,-6.0,3.4,0,0
69.08,70.92,-9.7,-6.4,3.3,0,0
70.08,70.92,-10.0,-6.7,3.3,0,0
71.08,70.92,-10.3,-7.0,3.3,0,0
72.08,70.92,-10.5,-7.2,3.3,0,0
74.08,70.92,-10.7,-7.4,3.3,0,0
75.08,70.92,-10.4,-7.1,3.3,0,0
76.08,70.92,-10.6,-7.3,3.3,0,0
77.08,70.92,-10.9,-7.6,3.3,0,0
79.08,70.92,-11.2,-7.9,3.3,0,0
80.08,70.92,-11.2,-7.8,3.3,0,0
81.08,70.92,-11.1,-7.7,3.3,0,0
82.08,70.92,-10.9,-7.6,3.3,0,0
84.08,70.92,-11.0,-7.7,3.3,0,0
85.08,70.92,-11.1,-7.8,3.3,0,0
86.08,70.92,-11.2,-7.8,3.3,0,0
87.08,70.92,-11.3,-8.0,3.3,0,0
88.08,70.92,-11.5,-8.2,3.3,0,0
89.08,70.92,-11.9,-8.6,3.3,0,0
90.08,70.92,-12.2,-8.9,3.3,0,0
91.08,70.92,-12.2,-8.9,3.3,0,0
92.08,70.92,-12.1,-8.8,3.2,0,0
93.08,70.92,-12.0,-8.8,3.2,0,0
94.08,70.92,-11.8,-8.6,3.2,0,0
95.08,70.92,-11.9,-8.7,3.2,0,0
96.08,70.92,-12.2,-9.0,3.2,0,0
97.08,70.92,-12.4,-9.3,3.1,0,0
98.08,70.92,-12.5,-9.4,3.1,0,0
99.08,70.92,-12.7,-9.5,3.2,0,0
100.08,70.92,-12.8,-9.6,3.2,0,0
101.08,70.92,-12.6,-9.4,3.2,0,0
